Date,Open,High,Low,Close,Adj Close,Volume
3/11/2016,103.519997,104.459999,103.510002,103.779999,99.360176,3127300
4/11/2016,103.900002,104.43,103.029999,103.029999,98.642105,3067200
7/11/2016,104.580002,106.029999,104.529999,105.959999,101.447311,3067500
8/11/2016,105.739998,106.470001,105.529999,105.699997,101.19838,2864300
9/11/2016,104.910004,106.449997,103.860001,106.190002,101.667526,4775000
10/11/2016,106.660004,107.139999,102.449997,104.5,100.049477,6584300
11/11/2016,103.860001,105.059998,103.660004,104.620003,100.164398,3300300
14/11/2016,105.019997,105.099998,100.360001,101.139999,96.832565,7106800
15/11/2016,101.379997,102.989998,101.379997,102.480003,98.115532,4633100
16/11/2016,102.43,104,102.43,104,99.570793,4567900
17/11/2016,104.400002,105.25,103.739998,104.449997,100.001625,3096800
18/11/2016,104.650002,105.099998,104.309998,104.779999,100.317589,3275000
21/11/2016,104.779999,106,104.690002,105.940002,101.428162,2650800
22/11/2016,106,106.129997,104.739998,105.93,101.418602,4570100
23/11/2016,105.599998,105.910004,104.290001,104.559998,100.106926,4952300
25/11/2016,104.620003,105.730003,104.529999,105.730003,101.227104,1566900
28/11/2016,105.419998,105.419998,103.050003,103.360001,98.958038,5401700
29/11/2016,103.68,104.370003,103.339996,103.82,99.398468,3356600
30/11/2016,103.540001,104.279999,101.379997,102.199997,97.847466,6889200
1/12/2016,102.330002,102.580002,99.510002,100.18,95.91349,5452100
2/12/2016,100.25,101.139999,99.82,101.099998,96.794273,3981100
5/12/2016,101.870003,103.669998,101.800003,103.550003,99.139969,5427900
6/12/2016,103.82,103.980003,101.800003,102,97.65596,4975200
7/12/2016,103.019997,105.57,102.620003,105.25,100.76754,5423500
8/12/2016,105.18,105.489998,103.860001,104.82,100.355858,3024700
9/12/2016,104.809998,105.099998,104,104.410004,99.963348,2541000
12/12/2016,104.339996,104.400002,103.160004,103.279999,98.88147,3827700
13/12/2016,103.57,104.599998,102.940002,103.32,98.919746,4297700
14/12/2016,102.910004,104.839996,102.910004,103.279999,98.88147,3515800
15/12/2016,104.43,105.709999,104,104.349998,99.905884,3774100
16/12/2016,104.82,104.82,103.050003,103.43,99.02507,4659700
19/12/2016,103.699997,104.199997,103.449997,103.540001,99.130379,2980900
20/12/2016,104.050003,104.559998,103.150002,104.540001,100.087791,2354400
21/12/2016,104.480003,104.970001,103.900002,104.169998,99.733543,1952500
22/12/2016,104.43,104.760002,103.160004,104.309998,99.867577,2463900
23/12/2016,104.300003,105.160004,104.010002,104.709999,100.250565,1610700
27/12/2016,104.900002,105.639999,104.699997,104.800003,100.336708,2160700
28/12/2016,104.699997,104.779999,103.540001,103.68,99.264442,2552300
29/12/2016,103.809998,104.370003,103.440002,103.769997,99.350578,2858600
30/12/2016,103.860001,104.059998,102.980003,103.25,98.852745,3834700
3/1/2017,104.410004,105.940002,104.110001,105.389999,100.901588,4711300
4/1/2017,105.339996,106.75,104.860001,106.389999,101.859001,3299000
5/1/2017,107.050003,108.150002,106.459999,106.989998,102.645706,3262200
6/1/2017,107.32,108.110001,106.870003,107.760002,103.384438,3044600
9/1/2017,107.760002,108.150002,107.309998,107.550003,103.182968,2500700
10/1/2017,107.550003,108.57,106.919998,107.32,102.962296,3162200
11/1/2017,107.040001,107.849998,106.830002,107.809998,103.432396,2499000
12/1/2017,107.669998,108.860001,107.309998,108.709999,104.29586,3288500
13/1/2017,108.629997,109.400002,108.529999,108.699997,104.28627,4661900
17/1/2017,108.230003,108.860001,107.610001,108.400002,103.998459,2898200
18/1/2017,108.709999,109.220001,107.910004,108.660004,104.247925,2652300
19/1/2017,108.839996,109.370003,108.330002,108.529999,104.123184,1885300
20/1/2017,109.239998,110,108.910004,109.959999,105.49511,4173300
23/1/2017,109.660004,109.980003,109.129997,109.629997,105.17852,3678200
24/1/2017,109.809998,110.129997,109.18,109.919998,105.456741,2899600
25/1/2017,110.660004,111.07,109.400002,110.190002,105.715782,3848300
26/1/2017,109.970001,110.32,109,109.379997,104.938667,2568700
27/1/2017,109.57,109.839996,108.919998,109.839996,105.37999,2591600
30/1/2017,109.370003,109.559998,108.099998,109.300003,104.861916,4304400
31/1/2017,105.970001,107.099998,105.5,106.330002,102.012512,6470200
1/2/2017,106.629997,106.75,104.010002,105,100.736526,6149100
2/2/2017,104.919998,105.489998,104.610001,105.139999,100.870819,4112000
3/2/2017,106.309998,107.540001,105.599998,106.580002,102.25235,7132600
6/2/2017,106.580002,106.620003,105.690002,106.589996,102.261948,3445100
7/2/2017,107,107.150002,106.040001,106.599998,102.271545,3204800
8/2/2017,106.550003,106.900002,105.800003,106.720001,102.386673,2993600
9/2/2017,106.720001,107.540001,106.5,107.300003,102.9431,2679200
10/2/2017,107.550003,107.639999,107.199997,107.269997,102.914345,2078400
13/2/2017,107.699997,108.330002,107.540001,108.279999,103.883316,2337100
14/2/2017,108.010002,109.209999,107.760002,108.879997,104.458961,2336800
15/2/2017,109,110.059998,108.769997,109.660004,105.207306,2920000
16/2/2017,109.75,110.199997,108.889999,109.300003,104.861916,2146400
17/2/2017,109.239998,110,108.980003,109.419998,104.97702,2850900
21/2/2017,109.449997,110.239998,109.339996,110.160004,105.687004,3117200
22/2/2017,109.800003,110.410004,109.160004,109.440002,104.996231,3049300
23/2/2017,109.830002,110.75,109.599998,110.739998,106.243431,4162200
24/2/2017,110.540001,111,110.199997,111,106.492882,2471700
27/2/2017,110.400002,110.989998,109.760002,110.57,106.080345,2361200
28/2/2017,110.5,110.870003,109.989998,110.459999,105.974815,3367200
1/3/2017,111.419998,112.919998,110.779999,112.309998,107.74968,3218700
2/3/2017,112.199997,112.290001,111.300003,111.330002,106.809479,2690800
3/3/2017,111.290001,111.839996,110.959999,111.739998,107.20282,2938200
6/3/2017,111.139999,111.790001,111.010002,111.360001,106.838257,2175800
7/3/2017,111.370003,111.699997,110.739998,110.959999,106.454521,2474200
8/3/2017,111.290001,111.449997,110.790001,110.980003,106.473709,2355400
9/3/2017,111.080002,111.370003,110.650002,110.790001,106.29142,3195400
10/3/2017,111.449997,111.550003,110.610001,111.209999,106.694359,2735400
13/3/2017,111.290001,111.800003,111.129997,111.529999,107.001381,3123000
14/3/2017,111.330002,111.470001,110.129997,110.489998,106.003593,2891400
15/3/2017,111.059998,112.419998,110.489998,112.019997,107.471481,3305500
16/3/2017,112.110001,112.970001,111.580002,112.669998,108.095093,2746400
17/3/2017,112.849998,113.5,112.760002,112.830002,108.248581,4119200
20/3/2017,112.82,112.989998,111.849998,112.410004,107.845642,2435400
21/3/2017,112.410004,112.769997,110.43,110.709999,106.214661,3734000
22/3/2017,110.989998,111.910004,110.790001,111.449997,106.924614,2576200
23/3/2017,111.309998,112.449997,111.269997,111.599998,107.068535,3107000
24/3/2017,111.970001,112.470001,111.669998,111.980003,107.433105,3221900
27/3/2017,110.699997,112.300003,110.330002,111.940002,107.394722,2724200
28/3/2017,111.809998,112.75,111.470001,112.470001,107.903198,2986100
29/3/2017,112.029999,112.330002,111.519997,112.059998,107.509827,1783800
30/3/2017,112,112.699997,111.57,112.669998,108.095093,2029400
31/3/2017,112.620003,113.18,112.440002,112.470001,107.903198,2507700
3/4/2017,112.699997,112.970001,111.360001,112.239998,107.682526,3170100
4/4/2017,112.230003,112.849998,111.900002,112.089996,107.538612,2169700
5/4/2017,112.25,113.18,111.900002,112.07,107.730888,2486600
6/4/2017,112.07,112.610001,111.709999,112.43,108.07695,2238500
7/4/2017,112.18,112.75,111.839996,112.239998,107.89431,1995100
10/4/2017,112.290001,113.07,112.290001,112.32,107.971207,1862800
11/4/2017,111.900002,112.57,111.470001,112.110001,107.769333,2045800
12/4/2017,111.650002,112.300003,111.349998,111.470001,107.154106,2651200
13/4/2017,111.230003,112.190002,111.010002,111.220001,106.913773,2690300
17/4/2017,111.769997,112.739998,111.529999,112.669998,108.307655,1731200
18/4/2017,112.489998,113.169998,112.099998,112.519997,108.163445,2141000
19/4/2017,112.489998,113.160004,112.110001,112.290001,107.942375,2242400
20/4/2017,112.900002,114.900002,112.669998,114.589996,110.153313,3459600
21/4/2017,114.800003,115.610001,114.010002,114.269997,109.84568,4067400
24/4/2017,115.800003,115.989998,115,115.699997,111.220345,3207800
25/4/2017,116.349998,116.480003,115.889999,116.129997,111.63369,2873700
26/4/2017,116.050003,116.559998,115.949997,116.169998,111.672119,2202700
27/4/2017,116.510002,117.309998,116.120003,117.099998,112.566132,3350800
28/4/2017,116.790001,117.370003,116.07,116.32,111.816345,3536000
1/5/2017,116.540001,117.290001,116.220001,116.370003,111.864403,3556600
2/5/2017,117.830002,119.709999,117.650002,118.120003,113.546646,6802600
3/5/2017,118.169998,118.529999,116.550003,117.330002,112.787209,3640900
4/5/2017,117.550003,118.080002,116.900002,117.919998,113.35437,2560400
5/5/2017,118.269997,118.379997,117.199997,117.5,112.950661,2335900
8/5/2017,117.709999,117.709999,116.389999,116.610001,112.095108,2562400
9/5/2017,116.629997,116.910004,116.040001,116.410004,111.902847,2350700
10/5/2017,116.110001,116.769997,116.010002,116.650002,112.133553,1812500
11/5/2017,116.580002,116.879997,115.779999,116.529999,112.018188,2239000
12/5/2017,116.330002,117.220001,116.150002,117.129997,112.594955,3195200
15/5/2017,117.360001,118.559998,117.089996,118.209999,113.633141,2998200
16/5/2017,118.260002,118.57,117.699997,118.489998,113.902313,2375700
17/5/2017,117.290001,117.910004,116.650002,116.800003,112.277733,4195000
18/5/2017,115.93,116.650002,115.550003,116.239998,111.739433,5088400
19/5/2017,116.919998,117.889999,116.510002,117.580002,113.027557,4360500
22/5/2017,117.800003,119.099998,117.580002,119,114.39257,2578200
23/5/2017,119.040001,119.93,118.970001,119.599998,114.969337,2857100
24/5/2017,119.599998,120.720001,119.529999,120.699997,116.026726,2509000
25/5/2017,121.019997,122.480003,120.949997,121.919998,117.199509,4689200
26/5/2017,121.910004,122.080002,121.32,121.629997,116.920753,2141600
30/5/2017,121.290001,121.790001,121.029999,121.650002,116.939964,3405500
31/5/2017,121.900002,122.980003,121.150002,122.879997,118.122322,4708500
1/6/2017,122.800003,123.400002,122.110001,123.400002,118.622208,3279000
2/6/2017,123.389999,125.300003,123.349998,125.199997,120.352509,3731900
5/6/2017,125.540001,126.190002,125.25,125.900002,121.025406,4617400
6/6/2017,125.540001,125.940002,124.980003,125.239998,120.390953,2712100
7/6/2017,125.480003,125.879997,124.769997,125.190002,120.342903,3219700
8/6/2017,125,125.400002,124.059998,124.760002,119.929565,3332400
9/6/2017,124.919998,124.940002,121.709999,123.040001,118.276123,3556700
12/6/2017,121.980003,122.089996,120.199997,120.760002,116.084419,6574200
13/6/2017,121.239998,122.709999,121.089996,122.32,117.58403,3938200
14/6/2017,122.849998,123.160004,121.760002,122.5,117.757057,2940000
15/6/2017,121.07,121.629997,119.889999,121.419998,116.718872,3492600
16/6/2017,121.489998,122.199997,120.720001,121.959999,117.237946,3804900
19/6/2017,122.629997,123.120003,122.260002,123.089996,118.324226,2547100
20/6/2017,122.889999,123.769997,122.669998,122.93,118.170395,3015300
21/6/2017,123.540001,123.540001,122.440002,123.099998,118.333809,2384100
22/6/2017,122.870003,123.519997,122.290001,123.300003,118.526062,2160600
23/6/2017,123.68,125,123.120003,124.010002,119.20858,3381500
26/6/2017,124.169998,124.580002,123.190002,123.519997,118.737541,2376700
27/6/2017,123.489998,123.510002,122.739998,122.739998,117.987785,2516400
28/6/2017,123.190002,124.870003,122.57,124.809998,119.977623,2574900
29/6/2017,124.610001,124.68,121.199997,121.510002,116.805382,4147400
30/6/2017,121.779999,122.419998,121.209999,121.449997,116.747719,3574000
3/7/2017,122.25,122.309998,120.720001,120.779999,116.103638,2314200
5/7/2017,121.139999,122.160004,121.120003,121.980003,117.471169,3856500
6/7/2017,121.339996,121.68,120.650002,120.800003,116.334793,2702600
7/7/2017,121.389999,122.720001,121.07,122.199997,117.683044,2119000
10/7/2017,122.160004,123.190002,121.82,122.730003,118.193466,2886900
11/7/2017,122.809998,124.709999,122.5,124.230003,119.638008,3885700
12/7/2017,125,125.75,124.599998,125.279999,120.649178,2770400
13/7/2017,125.620003,126.400002,125.370003,125.470001,120.832146,3330900
14/7/2017,125.559998,127.529999,125.559998,127.010002,122.315224,2690800
17/7/2017,127.260002,127.580002,126.540001,127.43,122.719711,2291700
18/7/2017,127.110001,128.160004,127,127.730003,123.008621,3732800
19/7/2017,127.730003,128.270004,127.559998,128.039993,123.307144,2550400
20/7/2017,128.399994,128.839996,127.940002,128.470001,123.721275,2350300
21/7/2017,128.529999,130.199997,128.320007,129.270004,124.491714,4375500
24/7/2017,129.389999,129.899994,128.600006,129.520004,124.732452,3065400
25/7/2017,130,130.179993,129.220001,129.979996,125.175438,2476000
26/7/2017,129.919998,131.179993,129.759995,130.990005,126.148125,3547800
27/7/2017,132,132.199997,126.550003,128.929993,124.164253,4914500
28/7/2017,128.960007,129.990005,127.309998,127.910004,123.181961,5257900
31/7/2017,128,128.449997,127.400002,127.800003,123.076035,3347500
1/8/2017,128.660004,129.979996,128.5,129.490005,124.703552,4010500
2/8/2017,129.740005,130.610001,129.179993,130.610001,125.782166,3578600
3/8/2017,130.399994,130.570007,129.240005,129.889999,125.088768,2568100
4/8/2017,130.220001,130.25,129.440002,129.820007,125.021362,2208100
7/8/2017,129.990005,130.5,129.550003,130.380005,125.560638,1585600
8/8/2017,130.130005,130.309998,129.300003,129.839996,125.040619,2062800
9/8/2017,129.089996,130.029999,128.770004,129.720001,124.925056,1789900
10/8/2017,129.169998,129.410004,127.589996,127.669998,122.950851,2590400
11/8/2017,128.160004,129.419998,127.860001,128.550003,123.798325,2484300
14/8/2017,129.229996,131.289993,129,131.089996,126.244392,2793300
15/8/2017,131.419998,131.990005,130.949997,131.580002,126.716331,2155600
16/8/2017,132.169998,132.630005,131.809998,132.369995,127.477089,2000700
17/8/2017,132.160004,132.5,130.820007,130.880005,126.042198,2673000
18/8/2017,130.559998,131.970001,130.360001,131.139999,126.292564,3167300
21/8/2017,131.350006,132.089996,131.130005,131.940002,127.063004,1807600
22/8/2017,132.509995,134.240005,132.279999,133.800003,128.854263,2180100
23/8/2017,133.179993,133.479996,132.669998,133.070007,128.15123,2006400
24/8/2017,133.229996,133.460007,131.979996,132.960007,128.045319,2046600
25/8/2017,133.300003,133.600006,132.559998,132.75,127.843079,2215500
28/8/2017,133.149994,134,132.710007,133.850006,128.90239,2154700
29/8/2017,133.100006,134.210007,132.740005,133.839996,128.892746,2122000
30/8/2017,133.929993,134.240005,133.479996,133.800003,128.854263,3224500
31/8/2017,134.199997,134.5,133.279999,133.300003,128.372726,4374700
1/9/2017,133.839996,133.899994,133.139999,133.240005,128.314941,2446600
5/9/2017,132.839996,132.929993,131.679993,132.660004,127.756432,2726500
6/9/2017,132.990005,133.660004,132.589996,132.889999,127.977882,3652100
7/9/2017,136.080002,138.639999,135.649994,136.529999,131.483337,7269000
8/9/2017,136.220001,137.740005,136.059998,137.220001,132.147842,4451300
11/9/2017,139.360001,141.990005,139.179993,141.990005,136.741562,5457600
12/9/2017,142.660004,143.520004,141.809998,142.419998,137.15564,3775000
13/9/2017,142.020004,142.130005,139.539993,140.100006,134.921402,3613800
14/9/2017,139.5,141.800003,139.369995,141.470001,136.240738,4179400
15/9/2017,142.320007,142.690002,139.809998,141.580002,136.34668,6152500
18/9/2017,141.660004,141.690002,140.509995,141.399994,136.173325,2843500
19/9/2017,141.929993,143.589996,141.869995,142.490005,137.223038,4179000
20/9/2017,142.25,143.070007,141.419998,142.240005,136.982269,2749700
21/9/2017,141.690002,142.179993,141.190002,141.720001,136.481461,2835300
22/9/2017,141.5,142.399994,141.5,141.889999,136.645248,1860400
25/9/2017,142.070007,142.100006,138.440002,138.570007,133.447952,5541200
26/9/2017,139.020004,139.380005,137.75,138.369995,133.255341,3162600
27/9/2017,138.800003,140.179993,138.550003,139.669998,134.507294,3716800
28/9/2017,139.440002,140.210007,138.839996,140.199997,135.01767,2732000
29/9/2017,140.830002,141.740005,140.419998,141.199997,135.980698,2603200
2/10/2017,141.899994,142.929993,141.470001,141.820007,136.577805,2300700
3/10/2017,141.990005,143.179993,141.699997,143.020004,137.733414,2514500
4/10/2017,142.729996,143,141.320007,142.089996,136.837799,3245700
5/10/2017,142.559998,143.779999,142.429993,143.75,138.651138,2723000
6/10/2017,143.5,143.779999,142.770004,143.520004,138.42926,3067400
9/10/2017,143.479996,145.179993,142.899994,144.550003,139.42276,2557700
10/10/2017,144.779999,146.369995,144.779999,145.649994,140.483704,2593400
11/10/2017,145.600006,147.119995,145.600006,146.850006,141.64119,3341900
12/10/2017,146.830002,148.160004,146.440002,146.740005,141.53511,3226200
13/10/2017,147.509995,148.449997,147.289993,147.339996,142.1138,2337300
16/10/2017,148.039993,148.039993,145.160004,146.220001,141.033539,2590100
17/10/2017,146.330002,146.460007,145.529999,145.929993,140.75383,3002400
18/10/2017,145.830002,146.770004,145.600006,146.190002,141.004593,2525900
19/10/2017,145.389999,146.119995,144.660004,144.979996,139.837479,4169900
20/10/2017,145.630005,145.729996,144.570007,145.380005,140.223312,3547300
23/10/2017,146,146.5,145.300003,145.559998,140.396942,2514500
24/10/2017,146.190002,146.490005,145.350006,145.800003,140.628418,2918400
25/10/2017,146.5,146.979996,145.210007,146.240005,141.052841,3439700
26/10/2017,147,147.369995,146.350006,146.589996,141.390366,2574900
27/10/2017,146.830002,148.520004,146.059998,148.520004,143.251953,3491900
30/10/2017,151.300003,151.479996,148.580002,148.949997,143.666672,6555700
31/10/2017,150.630005,152,146.149994,148.770004,143.493073,7613700
1/11/2017,149.949997,151.490005,148.779999,148.889999,143.608826,4531700
2/11/2017,148.330002,149.210007,147.470001,148.25,142.991486,3883600
3/11/2017,148.410004,149.360001,147.710007,149.289993,143.994644,2338700
6/11/2017,149.210007,150.460007,148.960007,150.089996,144.766251,3142900
7/11/2017,150.309998,150.479996,148.919998,149.970001,144.650482,2683400
8/11/2017,149.470001,150.240005,148.199997,149.970001,144.650482,3786800
9/11/2017,149.270004,149.869995,147.589996,149.289993,143.994644,2716400
10/11/2017,149,149.759995,148.710007,149.539993,144.235764,1795900
13/11/2017,148.759995,150.199997,148.740005,149.690002,144.380432,1750500
14/11/2017,149.279999,150.490005,149.050003,149.949997,144.631241,3062300
15/11/2017,149.369995,149.509995,148.100006,148.330002,143.06868,3058100
16/11/2017,149,150.539993,148.600006,150.330002,144.997772,2715400
17/11/2017,149.330002,149.520004,148.279999,149.020004,143.734207,3186400
20/11/2017,149.360001,150.289993,149.229996,149.559998,144.255081,2048700
21/11/2017,149.970001,152.630005,149.929993,152.509995,147.100418,3999000
22/11/2017,152.410004,152.550003,150.949997,151.25,145.885101,2658600
24/11/2017,151.399994,153,151.199997,152.740005,147.322235,1577500
27/11/2017,153.070007,153.940002,152.720001,152.970001,147.544128,3260200
28/11/2017,153.509995,154.649994,153.360001,154.190002,148.720856,3874500
29/11/2017,154.350006,154.470001,145.279999,148.350006,143.088013,7217000
30/11/2017,149.320007,151.169998,148.210007,150.470001,145.132751,6943700
1/12/2017,150.399994,150.990005,147.350006,149.690002,144.380432,3933000
4/12/2017,149.919998,150.589996,143.380005,143.429993,138.342438,7490100
5/12/2017,143.699997,146.320007,140.610001,145.130005,139.982193,6807100
6/12/2017,145.070007,148.070007,144.619995,147.419998,142.190979,3752000
7/12/2017,147.509995,150.410004,147.509995,149.449997,144.148987,3417900
8/12/2017,150.419998,150.440002,149.169998,149.889999,144.573349,2521500
11/12/2017,150.220001,151.25,150.100006,150.880005,145.528229,3394800
12/12/2017,150.830002,153.729996,150.610001,152.5,147.09079,3360300
13/12/2017,152.5,153.440002,151.660004,151.690002,146.309479,3618700
14/12/2017,151.919998,153.550003,151.779999,151.929993,146.541031,3016700
15/12/2017,152.649994,153.619995,150.860001,153.399994,147.958847,5067300
18/12/2017,154.139999,154.649994,153.059998,153.119995,147.688736,3531500
19/12/2017,152.960007,153.160004,151.429993,151.679993,146.299866,2712700
20/12/2017,152.509995,152.729996,151.039993,151.449997,146.078018,1992500
21/12/2017,151.449997,152.229996,150.429993,150.529999,145.190628,2789000
22/12/2017,150.940002,151.520004,150.309998,150.850006,145.499313,1892300
26/12/2017,150.580002,151.339996,149.889999,151.279999,145.914032,1200700
27/12/2017,151.559998,151.779999,151.100006,151.399994,146.029831,1730200
28/12/2017,151.860001,152.619995,151.199997,151.770004,146.386627,1570600
29/12/2017,152.210007,152.899994,151.360001,151.360001,145.991165,2258800
2/1/2018,152.009995,153.410004,151.119995,151.910004,146.521713,3168900
3/1/2018,152.289993,153.979996,152.160004,153.820007,148.363953,3732400
4/1/2018,154.539993,157.399994,154.320007,155.809998,150.28334,3247200
5/1/2018,156.199997,159.039993,156.190002,159.039993,153.398788,2747700
8/1/2018,158.580002,160.479996,158.080002,159.270004,153.862518,3143100
9/1/2018,159.649994,160.110001,158.539993,159.5,154.084686,2573900
10/1/2018,159.229996,159.970001,157.570007,159.860001,154.432434,2416900
11/1/2018,160.100006,161.130005,159.440002,160.919998,155.456451,2804000
12/1/2018,161.5,162.520004,160.25,162.330002,156.818604,3041000
16/1/2018,163.639999,163.940002,161.309998,162.289993,156.779922,4673400
17/1/2018,163.119995,164.5,162.880005,164.320007,158.741074,3136000
18/1/2018,164.830002,165.979996,164.110001,165.479996,159.861633,4150600
19/1/2018,166.300003,166.949997,165.160004,166.830002,161.165802,2947800
22/1/2018,166.580002,168.330002,166.289993,168.279999,162.566574,2275900
23/1/2018,168.5,168.949997,166.649994,167.190002,161.513611,3035300
24/1/2018,167.940002,168.100006,165.949997,167.009995,161.339722,3912400
25/1/2018,168.009995,168.929993,167.130005,168.589996,162.866089,2088900
26/1/2018,169.009995,170.360001,168.789993,170.339996,164.556641,2191600
29/1/2018,170.119995,170.809998,168.289993,168.550003,162.827423,3082800
30/1/2018,167.410004,168,166.300003,167.190002,161.513611,4227100
31/1/2018,167.509995,169.669998,167.020004,169,163.262207,5815300
1/2/2018,172.509995,176.720001,171,172.929993,167.058685,6848400
2/2/2018,171.899994,177.110001,170.419998,170.550003,164.759537,6556500
5/2/2018,167.369995,171.960007,164.009995,164.589996,159.001892,7196000
6/2/2018,160.5,169.360001,156.800003,169.279999,163.532623,7259900
7/2/2018,169,172.610001,167.449997,168.729996,163.001343,4364800
8/2/2018,168.770004,169.240005,160.460007,160.619995,155.166656,6557700
9/2/2018,161.669998,166.490005,158.570007,165.199997,159.591125,6303000
12/2/2018,166.800003,168.820007,165.580002,168.190002,162.479691,5227400
13/2/2018,167.330002,170.770004,167.009995,170.119995,164.344116,3471000
14/2/2018,169.360001,172.660004,169,172.520004,166.662689,4203700
15/2/2018,173.949997,174.699997,171.360001,174.690002,168.758972,3915000
16/2/2018,174.350006,176.669998,174.139999,175.649994,169.686386,4213100
20/2/2018,174.880005,176.429993,174.039993,175.350006,169.396576,3750100
21/2/2018,175.350006,176.350006,172.279999,172.320007,166.469376,5999500
22/2/2018,173.339996,173.830002,170.800003,172.949997,167.078018,5605800
23/2/2018,173.899994,175.779999,172.490005,175.759995,169.792648,3093800
26/2/2018,176.5,178.139999,176.059998,177.869995,171.831009,4088100
27/2/2018,177.720001,179.169998,175.929993,175.929993,169.956894,3815900
28/2/2018,176.289993,178.970001,175.75,175.759995,169.792648,4145700
1/3/2018,176.350006,177.350006,172.149994,173.490005,167.599731,4658500
2/3/2018,171.559998,175.330002,169.270004,175.020004,169.077759,4190100
5/3/2018,174.130005,179.270004,172.910004,178.529999,172.468597,4826500
6/3/2018,179.179993,180.089996,176.949997,177.529999,171.502563,3820900
7/3/2018,175.759995,179.710007,175.550003,179.210007,173.125519,2766100
8/3/2018,179.350006,179.889999,177.559998,179.25,173.164169,2235300
9/3/2018,180.25,183.330002,179.970001,183.240005,177.018692,4168900
12/3/2018,182.830002,183.520004,181.699997,182.539993,176.342422,3589000
13/3/2018,183.470001,183.729996,180.149994,181.009995,174.864349,3286600
14/3/2018,181.990005,182,179.619995,180.119995,174.004608,2820700
15/3/2018,180.570007,182.169998,180.020004,180.949997,174.806396,2258200
16/3/2018,181.009995,183.169998,181.009995,182.550003,176.352127,4605000
19/3/2018,181.789993,182.300003,179.110001,180.580002,174.44902,3770000
20/3/2018,181.309998,183.25,181.220001,182.509995,176.313446,2859300
21/3/2018,182.960007,183.5,180.740005,180.75,174.613235,3238400
22/3/2018,179.199997,180.259995,175.110001,175.520004,169.560745,4387300
23/3/2018,176.179993,176.869995,171.660004,171.830002,165.996048,4324100
26/3/2018,175.330002,177.470001,173.059998,177.169998,171.154755,5470100
27/3/2018,178.360001,178.5,170.970001,172.520004,166.662689,5069100
28/3/2018,172.25,172.929993,168.550003,170.350006,164.566299,5166600
29/3/2018,171.720001,176.660004,170.820007,175.160004,169.213043,3719200
2/4/2018,174.639999,175.770004,169.039993,171.600006,165.773865,4222400
3/4/2018,172.360001,172.889999,169.809998,172.470001,166.614334,3612600
4/4/2018,169.179993,174.009995,167.940002,173.690002,167.792953,4628300
5/4/2018,175.130005,177.440002,174.539993,175.800003,169.831268,3434100
6/4/2018,173.369995,175.149994,168.960007,169.699997,164.17189,5005500
9/4/2018,171.270004,174.089996,170.139999,170.339996,164.79097,3910700
10/4/2018,173.139999,175.449997,172.020004,174.720001,169.028336,3149900
11/4/2018,173.699997,175.600006,172.119995,172.360001,166.745193,2783000
12/4/2018,173.330002,176.479996,173.160004,174.800003,169.105743,3065600
13/4/2018,176,176.100006,172.699997,174.270004,168.592972,3059600
16/4/2018,175.619995,176.100006,172.970001,173.869995,168.205994,4668200
17/4/2018,175.770004,179.190002,174.669998,178.339996,172.530365,4210200
18/4/2018,178.5,179.800003,177.070007,179.460007,173.613892,3150600
19/4/2018,179.080002,179.570007,178.259995,179.009995,173.178543,3560400
20/4/2018,178.529999,179.490005,176.5,177.080002,171.311462,4233000
23/4/2018,178.160004,178.350006,174.699997,175.429993,169.715164,4355000
24/4/2018,176.679993,177.550003,171.190002,173.240005,167.596542,5369000
25/4/2018,173.369995,173.869995,170.649994,172.470001,166.851608,3396200
26/4/2018,174.520004,179.630005,174.220001,178.160004,172.356262,4784400
27/4/2018,178.539993,179,175.179993,175.940002,170.208572,3781000
30/4/2018,177.490005,180,177.100006,178.270004,172.462646,4323900
1/5/2018,178.270004,180.360001,176.910004,180.25,174.378159,4828300
2/5/2018,186.199997,188.25,183.119995,185.820007,179.766739,10133100
3/5/2018,184.600006,187.889999,183.940002,186.479996,180.405212,5785700
4/5/2018,185.789993,188.789993,185.110001,188.169998,182.040146,3593600
7/5/2018,188.300003,189.520004,187.630005,189.100006,182.939911,4077300
8/5/2018,188.889999,190.660004,188.020004,190.529999,184.323288,3396400
9/5/2018,190.509995,191.679993,189,190.630005,184.420029,2933900
10/5/2018,191.039993,193.720001,190.940002,193.050003,186.761185,2821200
11/5/2018,193,194.089996,192.039993,193.350006,187.051422,3301700
14/5/2018,193.5,194.720001,191.589996,192.119995,185.861465,2877200
15/5/2018,191.009995,192.199997,190.149994,192,185.745453,2747500
16/5/2018,192.690002,192.910004,191.440002,192.380005,186.113037,2109300
17/5/2018,192.050003,192.440002,190.589996,191.199997,184.971466,2378300
18/5/2018,191.619995,192.089996,190.389999,190.399994,184.19751,4208500
21/5/2018,191.5,192.830002,190.009995,191.199997,184.971466,2632600
22/5/2018,191.179993,192.639999,190.839996,191.619995,185.377777,2620200
23/5/2018,190.740005,193,190.300003,192.990005,186.703125,2529900
24/5/2018,192.910004,193.399994,190,191.910004,185.658371,2912900
25/5/2018,191.75,191.889999,189.720001,191.169998,184.942429,2459600
29/5/2018,190.25,190.490005,186.600006,189.529999,183.355835,4545000
30/5/2018,190.429993,191.929993,189.899994,191.759995,185.513214,2764200
31/5/2018,191.889999,192.440002,189.820007,190.119995,183.926651,4641400
